st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
NV,Jacobson Walter ES,320006000379,Clark County,3200060,Las Vegas,89145,Las Vegas,89145,Yes under Community Eligibility Option (CEO),519,309,519
NH,Jacques Memorial Elementary School,330483000507,Milford School District,3304830,Milford,03055,Milford,03055,Yes participating without using any Provision or the CEO,275,,41
NH,Jaffrey Grade School,330403000189,Jaffrey-Rindge Cooperative School District,3304030,Jaffrey,03452,Jaffrey,03452,Yes participating without using any Provision or the CEO,284,,118
MO,JAMES E. FREER ELEM.,293210002251,WINDSOR C-1,2932100,BARNHART,63012,BARNHART,63012,Yes participating without using any Provision or the CEO,299,50,92
MO,JAMES ELEMENTARY,291640000837,KANSAS CITY 33,2916400,KANSAS CITY,64123,KANSAS CITY,64123,Yes under Community Eligibility Option (CEO),261,116,261
NH,James Faulkner Elementary School,330639000426,Stoddard School District,3306390,Stoddard,03464,Stoddard,03464,Yes participating without using any Provision or the CEO,54,,15
MO,JAMES LEWIS ELEM.,290531000082,BLUE SPRINGS R-IV,2905310,BLUE SPRINGS,64015,BLUE SPRINGS,64015,Yes participating without using any Provision or the CEO,471,47,124
NH,James Mastricola Elementary School,330474000276,Merrimack School District,3304740,Merrimack,03054,Merrimack,03054,Yes participating without using any Provision or the CEO,396,,42
NH,James Mastricola Upper Elementary School,330474000277,Merrimack School District,3304740,Merrimack,03054,Merrimack,03054,Yes participating without using any Provision or the CEO,509,,55
MO,JAMES WALKER ELEM.,290531000083,BLUE SPRINGS R-IV,2905310,BLUE SPRINGS,64014,BLUE SPRINGS,64014,Yes participating without using any Provision or the CEO,447,86,222
MO,JAMESTOWN C-I ELEM.,291566000742,JAMESTOWN C-1,2915660,JAMESTOWN,65046,JAMESTOWN,65046,Yes participating without using any Provision or the CEO,78,13,24
MO,JAMESTOWN C-I HIGH,291566000743,JAMESTOWN C-1,2915660,JAMESTOWN,65046,JAMESTOWN,65046,Yes participating without using any Provision or the CEO,107,6,25
MO,JAMESTOWN ELEM.,291383000626,HAZELWOOD,2913830,FLORISSANT,63033,FLORISSANT,63033,Yes under Community Eligibility Option (CEO),336,157,238
MO,JARRETT MIDDLE,292886001803,SPRINGFIELD R-XII,2928860,SPRINGFIELD,65806,SPRINGFIELD,65806,Yes participating without using any Provision or the CEO,501,157,357
MO,JASPER CO. ELEM.,291614000744,JASPER CO. R-V,2916140,JASPER,64755,JASPER,64755,Yes participating without using any Provision or the CEO,235,36,105
MO,Jasper Co. High School,291614000745,JASPER CO. R-V,2916140,Jasper,64755,Jasper,64755,Yes participating without using any Provision or the CEO,219,33,112
MT,Jeannette Rankin El,301857000567,Missoula Elem,3018570,Missoula,59803,Missoula,59801,Yes participating without using any Provision or the CEO,463,,123
MT,Jeannette Rankin Elementary Sc,301545001120,Kalispell Elem,3015450,Kalispell,59901,Kalispell,59901,Yes under Community Eligibility Option (CEO),426,,426
NV,Jeffers Jay W ES,320006000657,Clark County,3200060,Las Vegas,89115,Las Vegas,89115,Yes under Community Eligibility Option (CEO),535,389,535
MO,JEFFERSON CITY HIGH,291619000749,JEFFERSON CITY,2916190,JEFFERSON CITY,65101,JEFFERSON CITY,65101,Yes participating without using any Provision or the CEO,1373,262,696
MO,JEFFERSON COLLEGE,290000600814,JEFFERSON COLLEGE,2900006,HILLSBORO,63050,HILLSBORO,63050,No,0,,
MO,JEFFERSON ELEM.,292265001243,NORMANDY SCHOOLS COLLABORATIVE,2922650,ST LOUIS,63121,ST LOUIS,63121,Yes under Community Eligibility Option (CEO),323,187,323
MO,JEFFERSON ELEM.,291191000438,FARMINGTON R-VII,2911910,FARMINGTON,63640,FARMINGTON,63640,Yes participating without using any Provision or the CEO,334,98,175
MO,JEFFERSON ELEM.,292928001950,ST. LOUIS CITY,2929280,ST LOUIS,63106,ST LOUIS,63106,Yes under Community Eligibility Option (CEO),117,89,117
MO,JEFFERSON ELEM.,290712000189,CAPE GIRARDEAU 63,2907120,CAPE GIRARDEAU,63703,CAPE GIRARDEAU,63703,Yes under Community Eligibility Option (CEO),470,245,470
MO,JEFFERSON ELEM.,291635000779,JOPLIN SCHOOLS,2916350,JOPLIN,64802,JOPLIN,64802,Yes participating without using any Provision or the CEO,200,72,148
MO,JEFFERSON ELEM.,291620000759,JEFFERSON C-123,2916200,CONCEPTION JCT,64434,CONCEPTION JCT,64434,Yes participating without using any Provision or the CEO,77,9,29
NE,JEFFERSON ELEMENTARY SCHOOL,310001601019,GRAND ISLAND PUBLIC SCHOOLS,3100016,GRAND ISLAND,68801,GRAND ISLAND,68801,Yes under Community Eligibility Option (CEO),371,358,
NE,JEFFERSON ELEMENTARY SCHOOL,317482001396,OMAHA PUBLIC SCHOOLS,3174820,OMAHA,68105,OMAHA,68105,Yes under Community Eligibility Option (CEO),463,460,
NE,JEFFERSON ELEMENTARY SCHOOL,317443001307,NORFOLK PUBLIC SCHOOLS,3174430,NORFOLK,68701,NORFOLK,68702,Yes participating without using any Provision or the CEO,249,,173
NE,JEFFERSON ELEMENTARY SCHOOL,310002201325,NORTH PLATTE PUBLIC SCHOOLS,3100022,NORTH PLATTE,69101,NORTH PLATTE,69101,Yes under Community Eligibility Option (CEO),322,319,
MO,JEFFERSON HIGH,291620000762,JEFFERSON C-123,2916200,CONCEPTION JCT,64434,CONCEPTION JCT,64434,Yes participating without using any Provision or the CEO,58,7,31
MT,Jefferson High School,301512000461,Jefferson H S,3015120,Boulder,59632,Boulder,59632,Yes participating without using any Provision or the CEO,297,,64
MO,JEFFERSON HIGH SCHOOL,291623003144,JEFFERSON CO. R-VII,2916230,FESTUS,63028,FESTUS,63028,Yes participating without using any Provision or the CEO,323,22,67
MO,JEFFERSON INTERMEDIATE SCHOOL,292892001841,ST. CHARLES R-VI,2928920,ST CHARLES,63301,ST CHARLES,63301,Yes participating without using any Provision or the CEO,684,4,24
NE,JEFFERSON INTERMEDIATE SCHOOL,317044001928,FAIRBURY PUBLIC SCHOOLS,3170440,FAIRBURY,68352,FAIRBURY,68352,Yes participating without using any Provision or the CEO,254,,135
MO,JEFFERSON MIDDLE SCHOOL,290100000304,COLUMBIA 93,2901000,COLUMBIA,65201,COLUMBIA,65201,Yes participating without using any Provision or the CEO,621,100,212
MO,JEFFERSON R-VII PRESCHOOL,291623003305,JEFFERSON CO. R-VII,2916230,Festus,63028,Festus,63028,Yes participating without using any Provision or the CEO,68,4,11
MT,Jefferson School,301841000558,Miles City Elem,3018410,Miles City,59301,Miles City,59301,Yes participating without using any Provision or the CEO,99,,42
MT,Jefferson School,300000500421,Helena Elem,3000005,Helena,59601,Helena,59601,Yes participating without using any Provision or the CEO,247,,28
MT,Jefferson School,301251000344,Glendive Elem,3012510,Glendive,59330,Glendive,59330,Yes participating without using any Provision or the CEO,269,,127
MO,JEFFRIES ELEM.,292886002305,SPRINGFIELD R-XII,2928860,SPRINGFIELD,65807,SPRINGFIELD,65807,Yes participating without using any Provision or the CEO,415,127,299
NV,Jenkins Earl N ES,320006000933,Clark County,3200060,Las Vegas,89142,Las Vegas,89142,Yes under Community Eligibility Option (CEO),635,335,635
NH,Jennie D. Blake School,330372000164,Hill School District,3303720,Hill,03243,Hill,03243,Yes participating without using any Provision or the CEO,64,,25
MO,JENNINGS HIGH,291629000769,JENNINGS,2916290,JENNINGS,63136,JENNINGS,63136,Yes under Community Eligibility Option (CEO),639,299,639
NV,JERRY WHITEHEAD ELEMENTARY,320048000336,Washoe County,3200480,SPARKS,89434,SPARKS,89434,Yes participating without using any Provision or the CEO,230,68,69
NV,JESSE HALL ELEMENTARY SCHOOL,320048000723,Washoe County,3200480,SPARKS,89436,SPARKS,89436,Yes participating without using any Provision or the CEO,456,112,114
NV,JESSIE BECK ELEMENTARY,320048000226,Washoe County,3200480,RENO,89509,RENO,89509,Yes participating without using any Provision or the CEO,466,132,135
NH,Jewett School,330459000252,Manchester School District,3304590,Manchester,03103,Manchester,03103,Yes participating without using any Provision or the CEO,453,,187
MT,Jim Darcy School,300000500505,Helena Elem,3000005,Helena,59602,Helena,59601,Yes participating without using any Provision or the CEO,486,,48
MO,JOE D. ESTHER ELEM.,291827000975,LEBANON R-III,2918270,LEBANON,65536,LEBANON,65536,Yes participating without using any Provision or the CEO,645,210,442
MO,JOEL E. BARBER ELEM.,291700000940,LACLEDE CO. C-5,2917000,LEBANON,65536,LEBANON,65536,Yes participating without using any Provision or the CEO,521,143,518
MO,JOHN A. EVANS MIDDLE,292550001495,POTOSI R-III,2925500,POTOSI,63664,POTOSI,63664,Yes under Community Eligibility Option (CEO),291,105,291
MO,JOHN B. LANGE MIDDLE,290100001946,COLUMBIA 93,2901000,COLUMBIA,65202,COLUMBIA,65202,Yes participating without using any Provision or the CEO,544,169,386
NV,JOHN BOHACH ELEMENTARY SCHOOL,320048000942,Washoe County,3200480,SPARKS,89436,SPARKS,89436,Yes participating without using any Provision or the CEO,835,134,144
MO,JOHN BOISE MIDDLE SCHOOL,293107002650,WARSAW R-IX,2931070,WARSAW,65355,WARSAW,65355,Yes under Community Eligibility Option (CEO),293,98,293
MO,JOHN CARY EARLY CHILDHOOD CTR.,292067002996,MEHLVILLE R-IX,2920670,ST LOUIS,63125,ST LOUIS,63125,Yes participating without using any Provision or the CEO,298,35,47
NH,John D. Perkins Academy,330465000266,Marlow School District,3304650,Marlow,03456,Marlow,03456,Yes participating without using any Provision or the CEO,57,,22
MO,JOHN GLENN ELEM.,292757001690,SAVANNAH R-III,2927570,ST JOSEPH,64505,ST JOSEPH,64505,Yes participating without using any Provision or the CEO,243,35,80
NH,John H. Fuller School,330249000078,Conway School District,3302490,North Conway,03860,North Conway,03860,Yes participating without using any Provision or the CEO,171,,57
MO,JOHN NOWLIN ELEM.,290531000084,BLUE SPRINGS R-IV,2905310,BLUE SPRINGS,64015,BLUE SPRINGS,64015,Yes participating without using any Provision or the CEO,462,84,175
MO,JOHN RIDGEWAY ELEM.,290100000305,COLUMBIA 93,2901000,COLUMBIA,65203,COLUMBIA,65203,Yes participating without using any Provision or the CEO,227,10,39
NH,John Stark Regional High School,330000300500,John Stark Regional School District,3300003,Weare,03281,Weare,03281,Yes participating without using any Provision or the CEO,630,,70
MO,JOHN T. HARTMAN ELEMENTARY,291640000838,KANSAS CITY 33,2916400,KANSAS CITY,64114,KANSAS CITY,64114,Yes under Community Eligibility Option (CEO),381,211,381
MO,JOHN THOMAS SCHOOL OF DISCOVER,292253003202,Nixa Public Schools,2922530,NIXA,65714,NIXA,65714,Yes participating without using any Provision or the CEO,490,21,79
MO,JOHN W. LUFF ELEM.,291548000713,INDEPENDENCE 30,2915480,INDEPENDENCE,64055,INDEPENDENCE,64055,Yes participating without using any Provision or the CEO,343,88,238
MO,JOHN WARNER MIDDLE SCHOOL,290100003374,COLUMBIA 93,2901000,COLUMBIA,65203,COLUMBIA,65203,Yes participating without using any Provision or the CEO,555,36,87
MO,JOHN WELDON ELEM.,292895002666,FRANCIS HOWELL R-III,2928950,DARDENNE PRAIRIE,63368,DARDENNE PRAIRIE,63368,Yes participating without using any Provision or the CEO,656,21,62
NE,JOHNSON CO CENTRAL EL-TECUMSEH,310017602030,JOHNSON CO CENTRAL PUBLIC SCHS,3100176,TECUMSEH,68450,TECUMSEH,68450,Yes participating without using any Provision or the CEO,162,,97
NE,JOHNSON CO CENTRAL ELEM-COOK,310017602038,JOHNSON CO CENTRAL PUBLIC SCHS,3100176,COOK,68329,COOK,68329,Yes participating without using any Provision or the CEO,82,,44
NE,JOHNSON CO CENTRAL HIGH SCHOOL,310017602009,JOHNSON CO CENTRAL PUBLIC SCHS,3100176,TECUMSEH,68450,TECUMSEH,68450,Yes participating without using any Provision or the CEO,157,,78
NE,JOHNSON CO CENTRAL MIDDLE SCH,310017602022,JOHNSON CO CENTRAL PUBLIC SCHS,3100176,COOK,68392,COOK,68392,Yes participating without using any Provision or the CEO,120,,62
NE,JOHNSON CROSSING ACADEMIC CENTER (5-6),317071002246,FREMONT PUBLIC SCHOOLS,3170710,FREMONT,68025,FREMONT,68025,Yes participating without using any Provision or the CEO,700,,487
MO,JOHNSON WABASH 6TH GRADE CTR,291201002784,FERGUSON-FLORISSANT R-II,2912010,FERGUSON,63135,FERGUSON,63135,Yes participating without using any Provision or the CEO,264,144,261
NV,Johnson Walter JHS Academy of Int'l Studies,320006000403,Clark County,3200060,Las Vegas,89145,Las Vegas,89145,Yes under Community Eligibility Option (CEO),1298,638,1298
NV,Johnston Carroll M MS,320006000672,Clark County,3200060,N  Las Vegas,89081,N  Las Vegas,89081,Yes under Community Eligibility Option (CEO),1266,790,1266
MT,Joliet High School,301526000464,Joliet H S,3015260,Joliet,59041,Joliet,59041,Yes participating without using any Provision or the CEO,140,,41
MT,Joliet Middle School,301520000910,Joliet Elem,3015200,Joliet,59041,Joliet,59041,Yes participating without using any Provision or the CEO,102,,41
MT,Joliet School,301520000463,Joliet Elem,3015200,Joliet,59041,Joliet,59041,Yes participating without using any Provision or the CEO,166,,52
NH,Jonathan Daniels School,330405000723,Keene School District,3304050,Keene,03431,Keene,03431,No,93,,25
NV,Jones Blackhurst Jan L ES,320006000874,Clark County,3200060,Las Vegas,89179,Las Vegas,89179,Yes under Community Eligibility Option (CEO),851,196,851
MO,JONESBURG ELEM.,292133001170,MONTGOMERY CO. R-II,2921330,JONESBURG,63351,JONESBURG,63351,Yes participating without using any Provision or the CEO,162,34,81
MO,JOPLIN EARLY CHILDHOOD CTR.,291635002778,JOPLIN SCHOOLS,2916350,JOPLIN,64802,JOPLIN,64802,Yes participating without using any Provision or the CEO,297,92,199
MO,JOPLIN HIGH,291635000787,JOPLIN SCHOOLS,2916350,JOPLIN,64802,JOPLIN,64802,Yes participating without using any Provision or the CEO,2247,460,1122
MT,Jordan 7-8,301534000979,Jordan Elem,3015340,Jordan,59337,Jordan,59337,Yes participating without using any Provision or the CEO,23,,11
MT,Jordan Elementary School,301534000467,Jordan Elem,3015340,Jordan,59337,Jordan,59337,Yes participating without using any Provision or the CEO,83,,43
MO,JOSEPH L. MUDD ELEM.,290837000235,FORT ZUMWALT SCHOOL DISTRICT,2908370,O'FALLON,63366,O'FALLON,63366,Yes participating without using any Provision or the CEO,434,77,149
NH,Josiah Bartlett Elementary School,330168000015,Bartlett School District,3301680,Bartlett,03812,Bartlett,03812,Yes participating without using any Provision or the CEO,169,,51
NE,JOSLYN ELEMENTARY SCHOOL,317482001429,OMAHA PUBLIC SCHOOLS,3174820,OMAHA,68164,OMAHA,68164,Yes under Community Eligibility Option (CEO),326,222,
MO,JOURNEY ELEMENTARY,293165003387,WENTZVILLE R-IV,2931650,WENTZVILLE,63385,WENTZVILLE,63385,Yes participating without using any Provision or the CEO,550,33,67
NE,JR-SR HIGH SCHOOL AT PALMYRA,317521001470,PALMYRA DISTRICT O R 1,3175210,PALMYRA,68418,PALMYRA,68418,Yes participating without using any Provision or the CEO,185,,51
MT,Judith Gap 7-8,301536001077,Judith Gap Elem,3015360,Judith Gap,59453,Judith Gap,59453,Yes under Community Eligibility Option (CEO),4,,
MT,Judith Gap High School,301539000469,Judith Gap H S,3015390,Judith Gap,59453,Judith Gap,59453,Yes under Community Eligibility Option (CEO),6,,
MT,Judith Gap School,301536000468,Judith Gap Elem,3015360,Judith Gap,59453,Judith Gap,59453,Yes under Community Eligibility Option (CEO),22,,22
MO,JULIA GOLDSTEIN EARLY CHILD.,293066001898,UNIVERSITY CITY,2930660,UNIVERSITY CITY,63130,UNIVERSITY CITY,63130,Yes under Community Eligibility Option (CEO),113,42,113
MO,JUNCTION HILL ELEM.,291506000689,JUNCTION HILL C-12,2915060,WEST PLAINS,65775,WEST PLAINS,65775,Yes participating without using any Provision or the CEO,181,52,106
NE,JUNIOR-SENIOR HIGH AT SUMNER,317734001642,SUMNER-EDDYVILLE-MILLER SCHS,3177340,SUMNER,68878,SUMNER,68878,Yes participating without using any Provision or the CEO,100,,59
MO,JURY ELEM.,291383000628,HAZELWOOD,2913830,FLORISSANT,63033,FLORISSANT,63033,Yes under Community Eligibility Option (CEO),425,214,319
MO,JUVENILE CTR.,290525002578,BLOOMFIELD R-XIV,2905250,BLOOMFIELD,63825,BLOOMFIELD,63825,Yes participating without using any Provision or the CEO,12,5,9
NV,Juvenile Detention 3-5 ES,320006000807,Clark County,3200060,Las Vegas,89101,Las Vegas,89101,No,0,,
NV,Juvenile Detention 6-12 J-SHS,320006000020,Clark County,3200060,Las Vegas,89101,Las Vegas,89101,No,97,,
MO,JUVENILE DETENTION CTR.,291443001017,HILLSBORO R-III,2914430,HILLSBORO,63050,HILLSBORO,63050,Yes participating without using any Provision or the CEO,11,3,4
MO,JUVENILE DETENTION CTR.,292676002630,SPECL. SCH. DST. ST. LOUIS CO.,2926760,CLAYTON,63105,CLAYTON,63105,Yes participating without using any Provision or the CEO,38,16,17
MO,JUVENILE DETENTION CTR.,291191002589,FARMINGTON R-VII,2911910,FARMINGTON,63640,FARMINGTON,63640,Yes participating without using any Provision or the CEO,4,,
MO,JUVENILE JUSTICE CENTER,290699001953,CAMDENTON R-III,2906990,CAMDENTON,65020,CAMDENTON,65020,Yes participating without using any Provision or the CEO,12,3,3
MO,JUVENILE JUSTICE CTR.,290100002577,COLUMBIA 93,2901000,COLUMBIA,65202,COLUMBIA,65202,Yes participating without using any Provision or the CEO,16,5,11
MO,JUVENILE JUSTICE CTR.,292886001480,SPRINGFIELD R-XII,2928860,SPRINGFIELD,65802,SPRINGFIELD,65802,No,0,,
MO,JUVENILE JUSTICE CTR.,291854002658,LIBERTY 53,2918540,LIBERTY,64068,LIBERTY,64068,No,0,,
NV,JWOOD RAW ELEMENTARY SCHOOL,320048000978,Washoe County,3200480,Reno,89521,Reno,89521,Yes participating without using any Provision or the CEO,563,91,95
NV,Jydstrup Helen ES,320006000398,Clark County,3200060,Las Vegas,89118,Las Vegas,89118,Yes under Community Eligibility Option (CEO),580,387,580
MT,K William Harvey Elem,302279000669,Ronan Elem,3022790,Ronan,59864,Ronan,59864,Yes under Community Eligibility Option (CEO),401,,401
NE,KAHOA ELEMENTARY SCHOOL,317284001157,LINCOLN PUBLIC SCHOOLS,3172840,LINCOLN,68507,LINCOLN,68507,Yes participating without using any Provision or the CEO,436,,149
NV,Kahre Marc ES,320006000264,Clark County,3200060,Las Vegas,89129,Las Vegas,89129,Yes under Community Eligibility Option (CEO),367,221,367
MO,KAIROS ACADEMIES,290061603362,KAIROS ACADEMIES,2900616,ST. LOUIS,63118,ST. LOUIS,63118,Yes participating without using any Provision or the CEO,257,87,158
MO,Kairos High,290061603421,KAIROS ACADEMIES,2900616,ST. LOUIS,63118,ST. LOUIS,63118,Yes participating without using any Provision or the CEO,234,78,152
MT,Kalispell Middle School,301545000086,Kalispell Elem,3015450,Kalispell,59901,Kalispell,59901,Yes participating without using any Provision or the CEO,1024,,456
MT,Kalispell Rising Wolf Charter,301542001137,Flathead H S,3015420,Kalispell,59901,Kalispell,59901,,,,
MO,Kansas City Girls Prep High,290061503437,KANSAS CITY GIRLS PREP ACADEMY,2900615,KANSAS CITY,64127,KANSAS CITY,64127,Yes under Community Eligibility Option (CEO),27,8,27
