st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
LA,Morse Elementary School,220003000018,Acadia Parish,2200030,Morse,70559,Morse,70559,Yes under Community Eligibility Option (CEO),224,,154
ME,Morse High School,231477200068,RSU 01 - LKRSU,2314772,Bath,04530,Bath,04530,Yes under Provision 2,629,112,234
ME,Morse Memorial School,231152000472,RSU 03/MSAD 03,2311520,Brooks,04921,Brooks,04921,Yes under Provision 2,95,34,64
ME,Morse Street School,231478900153,RSU 05,2314789,Freeport,04032,Freeport,04032,Yes under Provision 2,316,52,70
KY,Morton Middle School,210186000374,Fayette County,2101860,Lexington,40502,Lexington,40502,Yes under Community Eligibility Option (CEO),641,236,276
KS,Moscow Elem,200972000053,Moscow Public Schools,2009720,Moscow,67952,Moscow,67952,Yes participating without using any Provision or the CEO,70,,49
ME,Moscow Elementary,231065023165,RSU 83/MSAD 13,2310650,Bingham,04920,Bingham,04920,Yes participating without using any Provision or the CEO,54,17,32
KS,Moscow High,200972000054,Moscow Public Schools,2009720,Moscow,67952,Moscow,67952,Yes participating without using any Provision or the CEO,72,,35
LA,Moss Bluff Elementary School,220033000252,Calcasieu Parish,2200330,Lake Charles,70611,Lake Charles,70611,Yes participating without using any Provision or the CEO,986,,444
LA,Moss Bluff Middle School,220033000253,Calcasieu Parish,2200330,Lake Charles,70611,Lake Charles,70611,Yes participating without using any Provision or the CEO,864,,360
IA,Moulton Elementary School,190897000565,Des Moines Independent Comm School District,1908970,Des Moines,50314,Des Moines,50314,Yes under Community Eligibility Option (CEO),450,,397
IA,Moulton Elementary School,191980001163,Moulton-Udell Comm School District,1919800,Moulton,52572,Moulton,52572,Yes participating without using any Provision or the CEO,106,,64
IA,Moulton-Udell High School,191980001164,Moulton-Udell Comm School District,1919800,Moulton,52572,Moulton,52572,Yes participating without using any Provision or the CEO,78,,47
KS,Mound Valley Elem,200330001501,Labette County,2003300,Mound Valley,67354,Mound Valley,67354,Yes participating without using any Provision or the CEO,139,,82
KS,Moundridge Elem,200978001011,Moundridge,2009780,Moundridge,67107,Moundridge,67107,Yes participating without using any Provision or the CEO,192,,93
KS,Moundridge High,200978001012,Moundridge,2009780,Moundridge,67107,Moundridge,67107,Yes participating without using any Provision or the CEO,154,,53
KS,Moundridge Middle,200978001013,Moundridge,2009780,Moundridge,67107,Moundridge,67107,Yes participating without using any Provision or the CEO,171,,76
IA,Mount Ayr Elementary,191986001166,Mount Ayr Comm School District,1919860,Mount Ayr,50854,Mount Ayr,50854,Yes participating without using any Provision or the CEO,348,,154
IA,Mount Ayr High School,191986001167,Mount Ayr Comm School District,1919860,Mount Ayr,50854,Mount Ayr,50854,Yes participating without using any Provision or the CEO,273,,115
IA,Mount Pleasant High School,191989001172,Mount Pleasant Comm School District,1919890,Mount Pleasant,52641,Mount Pleasant,52641,Yes participating without using any Provision or the CEO,521,,226
IA,Mount Pleasant Middle  School,191989001173,Mount Pleasant Comm School District,1919890,Mount Pleasant,52641,Mount Pleasant,52641,Yes participating without using any Provision or the CEO,409,,210
KY,Mount Sterling Elementary School,210425001060,Montgomery County,2104250,Mount Sterling,40353,Mt Sterling,40353,Yes under Community Eligibility Option (CEO),495,299,321
IA,Mount Vernon High School,192004001883,Mount Vernon Comm School District,1920040,Mount Vernon,52314,Mount Vernon,52314,Yes participating without using any Provision or the CEO,478,,66
IA,Mount Vernon Middle School,192004001178,Mount Vernon Comm School District,1920040,Mount Vernon,52314,Mount Vernon,52314,Yes participating without using any Provision or the CEO,403,,65
ME,Mountain Valley High School,231479500303,RSU 10,2314795,Rumford,04276,Rumford,04276,Yes under Community Eligibility Option (CEO),422,167,282
ME,Mountain Valley Middle School,231479500502,RSU 10,2314795,Mexico,04257,Mexico,04257,Yes under Community Eligibility Option (CEO),367,173,267
KY,Mountain View Elementary,210333000883,Leslie County,2103330,Hyden,41749,Hyden,41749,Yes under Community Eligibility Option (CEO),457,295,311
ME,Mountain View Sch,231479000566,RSU 24,2314790,Sullivan,04664,Sullivan,04664,Yes participating without using any Provision or the CEO,144,34,62
IA,Moville Elementary School,193195001863,Woodbury Central Comm School District,1931950,Moville,51039,Moville,51039,Yes participating without using any Provision or the CEO,280,,105
KY,Moyer Elementary School,210204000430,Fort Thomas Independent,2102040,Fort Thomas,41075,Fort Thomas,41075,No,542,,
ME,Mt Abram Regional High School,231430000686,RSU 58/MSAD 58,2314300,Salem,04983,Salem,04983,Yes under Provision 2,224,52,113
ME,Mt Ararat High School,231476800819,RSU 75/MSAD 75,2314768,Topsham,04086,Topsham,04086,Yes under Provision 2,748,72,140
ME,Mt Ararat Middle School,231476800055,RSU 75/MSAD 75,2314768,Topsham,04086,Topsham,04086,Yes under Provision 2,529,48,94
ME,Mt Blue High School,231480900549,RSU 09,2314809,Farmington,04938,Farmington,04938,Yes under Provision 2,703,135,355
ME,Mt Blue Middle School,231480900550,RSU 09,2314809,Farmington,04938,Farmington,04938,Yes under Provision 2,507,107,265
ME,Mt Desert Elementary School,230849000232,Mount Desert Public Schools,2308490,Northeast Harbor,04662,Northeast Harbor,04662,Yes participating without using any Provision or the CEO,159,13,21
ME,Mt Desert Island High School,230850000061,Mt Desert CSD,2308500,Bar Harbor,04609,Mount Desert,04660,Yes participating without using any Provision or the CEO,474,43,70
ME,Mt Jefferson Jr High School,231122000427,RSU 30/MSAD 30,2311220,Lee,04455,Lee,04455,Yes under Community Eligibility Option (CEO),73,27,51
ME,Mt Vernon Elementary School,231478800235,RSU 38,2314788,Mount Vernon,04352,Mount Vernon,04352,Yes under Provision 2,81,9,23
ME,Mt View Elementary School,231152000475,RSU 03/MSAD 03,2311520,Thorndike,04986,Thorndike,04986,Yes under Provision 2,213,67,127
ME,Mt View High School,231152000473,RSU 03/MSAD 03,2311520,Thorndike,04986,Thorndike,04986,Yes under Provision 2,291,72,157
ME,Mt View Middle School,231152000474,RSU 03/MSAD 03,2311520,Thorndike,04986,Thorndike,04986,Yes under Provision 2,235,74,138
LA,Mt. Hermon School,220186001425,Washington Parish,2201860,Mt. Hermon,70450,Mt. Hermon,70450,Yes under Community Eligibility Option (CEO),393,,203
KY,Mt. Vernon Elementary,210507001251,Rockcastle County,2105070,Mount Vernon,40456,Mount Vernon,40456,Yes under Community Eligibility Option (CEO),611,388,404
KY,MT. Washington Elementary,210075000151,Bullitt County,2100750,Mount Washington,40047,Mount Washington,40047,Yes participating without using any Provision or the CEO,593,136,154
KY,MT. Washington Middle School,210075000150,Bullitt County,2100750,Mount Washington,40047,Mount Washington,40047,Yes participating without using any Provision or the CEO,457,175,218
KS,Mueller Aerospace/Engineering Discovery Magne,201299000302,Wichita,2012990,Wichita,67214,Wichita,67214,Yes participating without using any Provision or the CEO,310,,292
KY,Muhlenberg County Career & Tech Center,210008102139,Muhlenberg County,2100081,Greenville,42345,Greenville,42345,Yes participating without using any Provision or the CEO,0,,
KY,Muhlenberg County High School,210008102258,Muhlenberg County,2100081,Greenville,42345,Greenville,42345,Yes under Community Eligibility Option (CEO),1091,548,572
KY,Muhlenberg North Middle,210008101081,Muhlenberg County,2100081,Greenville,42345,Greenville,42345,Yes under Community Eligibility Option (CEO),486,276,286
KY,Muhlenberg South Elementary,210008101967,Muhlenberg County,2100081,Beechmont,42323,Beechmont,42323,Yes under Community Eligibility Option (CEO),563,365,382
KY,Muhlenberg South Middle School,210008101517,Muhlenberg County,2100081,Greenville,42345,Greenville,42345,Yes under Community Eligibility Option (CEO),436,238,255
IA,Mulberry Elementary School,192013001192,Muscatine Comm School District,1920130,Muscatine,52761,Muscatine,52761,Yes participating without using any Provision or the CEO,280,,84
LA,Mulberry Elementary School,220174001360,Terrebonne Parish,2201740,Houma,70360,Houma,70360,Yes under Community Eligibility Option (CEO),798,,293
KY,Mullins Elementary School,210480001202,Pike County,2104800,Pikeville,41501,Pikeville,41501,Yes under Community Eligibility Option (CEO),789,449,511
KS,Mulvane Elem W D Munson,200984000372,Mulvane,2009840,Mulvane,67110,Mulvane,67110,Yes participating without using any Provision or the CEO,443,,189
KS,Mulvane Grade School,200984001667,Mulvane,2009840,Mulvane,67110,Mulvane,67110,Yes participating without using any Provision or the CEO,386,,169
KS,Mulvane High,200984000374,Mulvane,2009840,Mulvane,67110,Mulvane,67110,Yes participating without using any Provision or the CEO,562,,209
KS,Mulvane Middle School,200984001315,Mulvane,2009840,Mulvane,67110,Mulvane,67110,Yes participating without using any Provision or the CEO,428,,167
KY,Munfordville Elementary School,210264000567,Hart County,2102640,Munfordville,42765,Munfordville,42765,Yes under Community Eligibility Option (CEO),502,328,357
KY,Murray Elementary School,210438001084,Murray Independent,2104380,Murray,42071,Murray,42071,Yes participating without using any Provision or the CEO,560,221,314
IA,Murray Elementary School,192010001180,Murray Comm School District,1920100,Murray,50174,Murray,50174,Yes participating without using any Provision or the CEO,163,,88
KY,Murray High School,210438001086,Murray Independent,2104380,Murray,42071,Murray,42071,Yes participating without using any Provision or the CEO,586,224,304
IA,Murray Jr/Sr High,192010001181,Murray Comm School District,1920100,Murray,50174,Murray,50174,Yes participating without using any Provision or the CEO,154,,66
KY,Murray Middle School,210438001085,Murray Independent,2104380,Murray,42071,Murray,42071,Yes participating without using any Provision or the CEO,669,257,346
KY,Murray Preschool Head Start,210438000933,Murray Independent,2104380,Murray,42071,Murray,42071,Yes under Community Eligibility Option (CEO),97,67,76
KY,Murray/Calloway County Area Tech Center,210028902134,Kentucky Tech System,2100289,Murray,42071,Murray,42071,Yes participating without using any Provision or the CEO,0,,
IA,Muscatine High School,192013001193,Muscatine Comm School District,1920130,Muscatine,52761,Muscatine,52761,Yes participating without using any Provision or the CEO,1470,,773
IA,Muskie Early Learning Center,192013001183,Muscatine Comm School District,1920130,Muscatine,52761,Muscatine,52761,Yes under Community Eligibility Option (CEO),244,,74
IA,MVAO Middle School,191848000079,Maple Valley-Anthon Oto Comm School District,1918480,Anthon,51004,Anthon,51004,Yes participating without using any Provision or the CEO,107,,61
LA,Myrtle Place Elementary School,220087000685,Lafayette Parish,2200870,Lafayette,70506,Lafayette,70506,Yes under Community Eligibility Option (CEO),374,,115
LA,N.P. Trist Middle School,220141001136,St. Bernard Parish,2201410,Meraux,70075,Meraux,70075,Yes under Community Eligibility Option (CEO),778,,438
LA,N.S.U. Elementary Lab School,220114000836,Natchitoches Parish,2201140,Natchitoches,71497,Natchitoches,71497,Yes participating without using any Provision or the CEO,300,,94
LA,N.S.U. Middle Lab School,220114000838,Natchitoches Parish,2201140,Natchitoches,71497,Natchitoches,71497,Yes participating without using any Provision or the CEO,173,,67
KY,Nancy Elementary School,210495001231,Pulaski County,2104950,Nancy,42544,Nancy,42544,Yes under Community Eligibility Option (CEO),329,205,225
LA,Napoleonville Middle School,220012000054,Assumption Parish,2200120,Napoleonville,70390,Napoleonville,70390,Yes under Community Eligibility Option (CEO),274,,183
LA,Napoleonville Primary School,220012000055,Assumption Parish,2200120,Napoleonville,70390,Napoleonville,70390,Yes under Community Eligibility Option (CEO),402,,276
ME,Narragansett Elementary School,230606000915,Gorham Public Schools,2306060,Gorham,04038,Gorham,04038,Yes participating without using any Provision or the CEO,440,36,36
ME,Narraguagus High School,231143000466,RSU 37/MSAD 37,2311430,Harrington,04643,Harrington,04643,Yes participating without using any Provision or the CEO,319,86,126
IA,Nashua-Plainfield  Elementary School,192019001196,Nashua-Plainfield Comm School District,1920190,Nashua,50658,Nashua,50658,Yes participating without using any Provision or the CEO,285,,88
IA,Nashua-Plainfield Junior-Senior High School,192019001197,Nashua-Plainfield Comm School District,1920190,Nashua,50658,Nashua,50658,Yes participating without using any Provision or the CEO,308,,90
LA,Natalbany Middle,220168001315,Tangipahoa Parish,2201680,Tickfaw,70466,Tickfaw,70466,Yes under Community Eligibility Option (CEO),379,,291
LA,Natchitoches Central High School,220114000834,Natchitoches Parish,2201140,Natchitoches,71457,Natchitoches,71457,Yes under Community Eligibility Option (CEO),1211,,1097
LA,Natchitoches Jr. High School,220114001616,Natchitoches Parish,2201140,Natchitoches,71457,Natchitoches,71457,Yes under Community Eligibility Option (CEO),374,,357
LA,Natchitoches Parish Technical and Career Center,220114001404,Natchitoches Parish,2201140,Natchitoches,71457,Natchitoches,71457,Yes under Community Eligibility Option (CEO),180,,172
KS,Natoma Elem,200985000904,Paradise,2009850,Natoma,67651,Natoma,67651,Yes participating without using any Provision or the CEO,55,,35
KS,Natoma High (6-12),200985000905,Paradise,2009850,Natoma,67651,Natoma,67651,Yes participating without using any Provision or the CEO,41,,27
